
#     NAME                     P0                                     P1
                               (s)
-------------------------------------------------------------------------------------------------------
3253  B2035+36      dtws85     0.61871508419            5  hlk+04     4.5024E-15         4  hlk+04 
3254  J2038+35      hrk+08     0.16                     0  hrk+08     *                  0  *
3255  J2038-3816    lml+98     1.57728908489            3  lbs+20     4.1617E-15         8  lbs+20 

3256  B2036+53      dtws85     1.424568215153          11  hlk+04     9.4418E-16         9  hlk+04 
3257  J2039-3616    slr+14     0.003275041551028        5  saa+23     8.43E-21           5  saa+23 
3258  J2039-5617    cnv+21     0.0026509071060649       4  cnv+21     1.4164E-20         5  cnv+21 
3259  J2040+1657    lxf+05     0.865606225032           4  lxf+05     0.5949E-15         6  lxf+05 
3260  J2040-21      mss+20     0.563                    0  mss+20     *                  0  *

3261  J2042+0246    san16      0.0045337267023282       3  san16      14.03E-21          6  san16 
3262  J2043+1711    hrm+11     0.002379878924013453     3  aab+21a    5.24431E-21        6  aab+21a 
3263  J2043+2740    rtj+96     0.09613056295            5  rtj+96     1.27E-15           1  rtj+96 
3264  J2043+7045    hrk+08     0.588                    0  hrk+08     *                  0  *
3265  J2044+28      mss+20     1.618                    0  mss+20     *                  0  *

3266  J2044+4614    snk96      1.3927154635             2  snk96      6.3E-16            4  snk96 
3267  J2045+0912    clm+05     0.3955551117394          5  clm+05     0.19520E-15        7  clm+05 
3268  J2045+3633    bcf+17     0.031681842757300        4  mfb+20     5.8847E-19         4  mfb+20 
3269  J2045-68      ckr+15     0.00296                  0  aab+22     *                  0  *
3270  B2043-04      mlt+78     1.5469381168652         17  hlk+04     1.471483E-15      17  hlk+04 

3271  B2044+15      mlt+78     1.1382856833155         12  hlk+04     1.82318E-16       12  hlk+04 
3272  B2045+56      dtws85     0.476734842147           7  hlk+04     1.112160E-14       4  hlk+04 
3273  J2047+1053    rap+12     0.0042859279108027       6  saa+23     2.0801E-20         8  saa+23 
3274  J2047+5029    jsb+09     0.445944557385           4  jsb+09     4.17572E-15       16  jsb+09 
3275  B2045-16      tv68       1.961572303613          12  hlk+04     1.095816E-14       4  hlk+04 

3276  J2048+2255    naf03      0.2839009641977         10  naf03      0.01516E-15        2  naf03 
3277  J2048+4951    dcs+22     0.568301007535           6  dcs+22     5.28876E-15       17  dcs+22 
3278  J2050+1259    naf03      1.2210199818             9  bfrs18     5.0E-16            3  bfrs18 
3279  J2051-0827    sbl+96     0.00450864182000643     11  svf+16     1.2733E-20         7  svf+16 
3280  J2051+1248    ttk+17     0.55316745256            2  mbc+20     1.9E-17            6  mbc+20 

3281  J2051+4434g   hww+21     1.30316                  0  hww+21     *                  0  *
3282  J2051+50      aab+22     0.00168                  0  aab+22     *                  0  *
3283  J2052+1219    cck+16     0.00198525628181868      8  drc+21     6.7037E-21        20  drc+21 
3284  J2052+4421g   hww+21     0.37531                  0  hww+21     *                  0  *
3285  J2053+1718    bfrs18     0.11926775831844        12  bfrs18     2.865E-19         10  bfrs18 

3286  J2053+4650    bcf+17     0.0125862753143500      16  bcf+17     1.7228E-19        10  bcf+17 
3287  J2053+4718    ccl+21     4.9103790783             3  ccl+21     1.480E-14          3  ccl+21 
3288  B2048-72      mlt+78     0.34133640572            4  lbs+20     1.97609E-16       11  lbs+20 
3289  J2054-39      mss+20     0.977                    0  mss+20     *                  0  *
3290  J2055+15      dsm+13     0.00216                  0  aab+22     2.019E-20          0  aab+22 

3291  B2053+21      stwd85     0.8151811027646          8  hlk+04     1.340139E-15       8  hlk+04 
3292  J2055+2539    sdz+10     0.319561441417           6  saa+23     4.10240E-15        7  saa+23 
3293  B2053+36      dbtb82     0.2215076382770          3  hlk+04     3.691271E-16      20  hlk+04 
3294  J2055+3829    goc+19     0.00208929030219107      3  goc+19     9.996E-22          5  goc+19 
3295  J2057+21      scb+19     1.1667                   0  scb+19     *                  0  *

3296  J2057+4701    dcm+23     0.559573614717           7  dcm+23     5.60383E-14        4  dcm+23 
3297  J2102+38      hrk+08     1.19                     0  hrk+08     *                  0  *
3298  J2105+07      dsm+16     3.74663                  0  dsm+16     *                  0  *
3299  J2105+19      tkt22      3.5297                   0  tkt22      *                  0  *
3300  J2105+28      slr+14     0.405737                11  slr+14     *                  0  *

3301  J2105+6223    kkl+15     2.30487883766            4  kkl+15     5.2190E-15         6  kkl+15 
3302  J2108-3429    lml+98     1.4231018383             2  dsb+98     3.503E-15          3  dsb+98 
3303  B2106+44      dls73      0.4148705368737          6  hlk+04     8.6210E-17         6  hlk+04 
3304  J2108+4516    gac+21     0.5772309434487         17  afm+22     4.36909E-15        7  afm+22 
3305  J2111+2106    blr+13     3.9538529596             6  blr+13     3.24E-15           2  blr+13 

3306  J2111+40      hrk+08     4.061                    0  hrk+08     *                  0  *
3307  J2111+4606    pga+12     0.157829924735          10  pga+12     1.430393E-13       8  pga+12 
3308  J2112+4058    ccl+21     4.0607548116             5  ccl+21     6.99E-15          14  ccl+21 
3309  B2110+27      skk+80     1.2028517540847         12  hlk+04     2.622965E-15       9  hlk+04 
3310  B2111+46      dl70       1.014684793189           5  hlk+04     7.14612E-16       12  hlk+04 

3311  J2113+67      slr+14     0.5521697               88  slr+14     *                  0  *
3312  J2113+73      dcm+23     *                        0  *          *                  0  *
3313  J2115+5448    san16      0.002602876738872        2  san16      74.9E-21           1  san16 
3314  J2116+1345    lot+23      0.002219                0  saa+23     1.76e-21           0  saa+23 
3315  B2113+14      mlt+78     0.4401530669475         14  hlk+04     2.89263E-16       10  hlk+04 

3316  J2116+3701    dcm+23     0.1458841865525          5  dcm+23     5.2673435E-15      3  dcm+23 
3317  J2122+2426    scb+19     0.54142115903            4  tbc+20     0.127E-15          6  tbc+20 
3318  J2123+36      scb+19     1.2940                   0  scb+19     *                  0  *
3319  J2123+5434    slr+14     0.13886807258911        20  lsk+18     1.74E-19          10  lsk+18 
3320  B2122+13      dtws85     0.694053479086           3  hlk+04     7.6801E-16         3  hlk+04 

3321  J2124-3358    bjb+97     0.00493111494511372      3  rsc+21     2.056952E-20      20  rsc+21 
3322  B2123-67      mlt+78     0.32577128742           11  nmc81      2.26E-16           5  nmc81 
3323  J2129-0429    hrm+11     0.00762                  0  hrm+11     *                  0  *
3324  B2127+11A     wkm+89     0.11066470446904         5  jcj+06     -0.0210281E-15     2  jcj+06 
3325  B2127+11B     agk+90     0.05613303552473         9  jcj+06     0.0095406E-15      6  jcj+06 

3326  B2127+11C     agk+90     0.03052929614864         1  jcj+06     0.00498789E-15     2  jcj+06 
3327  B2127+11D     pakw91     0.0048028043457          3  and93      -1.075E-18        12  and93 
3328  B2127+11E     pakw91     0.00465143521539        13  and93      1.78E-19           7  and93 
3329  B2127+11F     and93      0.00402704270710        15  and93      3.2E-20            8  and93 
3330  B2127+11G     and93      0.037660166953           8  and93      2.0E-18            5  and93 

3331  B2127+11H     and93      0.0067433942397          3  and93      2.4E-20           13  and93 
3332  J2129+1210I   pqm+21     0.00512                  0  pqm+21     *                  0  *
3333  J2129+4119    ccl+21     1.68741829531           12  ccl+21     8.5E-17            6  ccl+21 
3334  J2129-5721    llb+96     0.003726348486023947    10  rsc+21     2.085360E-20      10  rsc+21 
3335  J2131-31      mss+20     3.325                    0  mss+20     *                  0  *

3336  J2133-0049A   pqm+21     0.01015                  0  pqm+21     *                  0  *
3337  J2133-0049B   pqm+21     0.00697                  0  pqm+21     *                  0  *
3338  J2133-0049C   pqm+21     0.003                    0  pqm+21     *                  0  *
3339  J2133-0049D   pqm+21     0.00422                  0  pqm+21     *                  0  *
3340  J2133-0049E   pqm+21     0.0037                   0  pqm+21     *                  0  *

3341  J2136-1606    rsm+13     1.22723540015            6  rsm+13     1.6E-17            3  rsm+13 
3342  J2136-5046    sfj+20     0.267322318335          11  sfj+20     8.69E-17           4  sfj+20 
3343  J2137+6428    slr+14     1.75098916325            7  lsk+18     3.43E-15           4  lsk+18 
3344  J2138+4911    hrk+08     0.696171                 3  hww+21     *                  0  *
3345  J2138+69      dcm+23     0.22                     0  dcm+23     *                  0  *

3346  J2139+00      cnst96     0.312470                 3  cnst96     *                  0  *
3347  J2139+2242    snt97      1.08351351364            2  snt97      1.421E-15          2  snt97 
3348  J2139+4716    pga+12     0.282849345409          16  pga+12     1.7857E-15        16  pga+12 
3349  J2139+4738g   hww+21     0.55704                  0  hww+21     *                  0  *
3350  J2140-2310A   rsb+04     0.0110193290688805      67  rsb+04     -5.181E-20        20  rsb+04 

3351  J2140-2311B   rsb+04     0.012986381              3  rsb+04     *                  0  *
3352  J2143+0654    zct+05     9.42822888              10  kk09b      4.1E-14           18  kk09b 
3353  J2144-3933    mld+96     8.509827491              3  ymj99      4.96E-16           5  ymj99 
3354  J2144-5237    bcm+16     0.00504145377852         3  brs+19     8.90E-21           6  brs+19 
3355  J2145-0750    bhl+94     0.01605242392107269      3  rsc+21     2.97926E-20        3  rsc+21 

3356  J2145+21      mss+20     1.419                    0  mss+20     *                  0  *
3357  J2148-34      mss+20     0.927                    0  mss+20     *                  0  *
3358  B2148+63      dls72      0.38014034472            2  btd82      1.681E-16          7  btd82 
3359  J2150-0326    mss+20     0.0035                   0  mss+20     *                  0  *
3360  B2148+52      dtws85     0.3322056715409         18  hlk+04     1.0105979E-14     15  hlk+04 

3361  J2151+2315    lwf+04     0.593533613              3  lwf+04     0.708E-15          3  lwf+04 
3362  J2154-2812    kbj+18     1.3433614881             1  kmk+18     0.613E-15          8  kmk+18 
3363  J2155+2813    lwf+04     1.6090199964             6  lwf+04     0.9164E-15         9  lwf+04 
3364  B2152-31      mlt+78     1.030002112040           7  hlk+04     1.24089E-15        5  hlk+04 
3365  B2151-56      mlt+78     1.373654387              2  nmc81      4.23E-15          10  nmc81 

3366  J2156+2618    cnt96      0.49814907254            2  cn95       1.42E-17          10  cn95 
3367  B2154+40      fss73      1.525265633965          12  hlk+04     3.43256E-15        7  hlk+04 
3368  J2158-27      mss+20     0.477                    0  mss+20     *                  0  *
3369  J2202+21      ttm18      *                        0  *          *                  0  *
3370  J2203+50      hrk+08     0.745                    0  hrk+08     *                  0  *

3371  J2204+2700    dsm+13     0.08470261549133        15  mgf+19     1.31E-19           3  mgf+19 
3372  J2205+1444    cnt96      0.93801422813           10  cn95       9.00E-16           7  cn95 
3373  J2205+6012    dcs+22     0.00241554794898110      4  dcs+22     1.979391E-20      29  dcs+22 
3374  J2206+6151    bck+13     0.322673549948           5  bck+13     0.397E-15          4  bck+13 
3375  J2207-15      mss+20     0.766                    0  mss+20     *                  0  *

3376  J2208+4056    slr+14     0.636957393614          13  lsk+18     5.2832E-15         9  lsk+18 
3377  J2208+4610    dcm+23     0.6425055485748          5  dcm+23     2.68E-18          13  dcm+23 
3378  J2208+5500    jml+09     0.93316251394            3  sjm+19     6.986E-15          3  sjm+19 
3379  J2209+22      ttm18      1.7769                   0  scb+19     *                  0  *
3380  J2210+57      slr+14     2.05743                 13  slr+14     *                  0  *

3381  J2212+2450    dsm+13     0.003907                 0  sbo+22     *                  0  *
3382  B2210+29      dtws85     1.004592528853           4  hlk+04     4.9517E-16         4  hlk+04 
3383  J2213+53      hrk+08     0.751                    0  hrk+08     *                  0  *
